customer,instance_name,uri,servicename,healthcheck_flag,remote_name,status,final_status,transaction_date,hour,partner,transaction_count,bytes_sent,bytes_received
Latz,api-gateway-73,/customers/5407,InventoryModule,False,AWS_S3,Pending,Failed,2020-11-03,20,Partner5,654,547330,778811
Fanoodle,api-gateway-30,/customers/0814,InventoryModule,False,GooglePubSub,Completed,Pending,2020-05-15,4,Partner6,803,210513,272377
Topdrive,api-gateway-33,/customers/9730,MessageQueueService,False,AuthService,Failed,Failed,2022-12-25,15,Partner2,45,592954,504618
Linkbridge,api-gateway-49,/customers/8275,NotificationEngine,True,AWS_S3,Completed,Failed,2022-07-03,10,Partner2,519,629143,85315
Meetz,api-gateway-15,/customers/2990,DatabaseProxyService,True,GooglePubSub,Failed,Pending,2021-11-14,9,Partner4,156,291575,397097
BlogXS,api-gateway-27,/customers/2137,GoogleMapsAPI,False,AuthService,Pending,Completed,2020-05-11,13,Partner4,396,601738,462643
Edgeblab,api-gateway-35,/customers/1128,DatabaseProxyService,False,DBCluster01,Failed,Completed,2022-12-14,17,Partner5,383,542665,892309
Thoughtstorm,api-gateway-22,/customers/4983,ConfigService,True,SensorArrayA1,Pending,Failed,2021-11-16,7,Partner9,879,648140,718123
Bluejam,api-gateway-63,/customers/4045,ConfigService,True,AzureBlobStorage,Failed,Completed,2021-07-12,4,Partner7,819,259058,419027
Quire,api-gateway-55,/customers/4941,PaymentGateway,False,SalesforceCRM,Failed,Completed,2022-10-09,6,Partner2,28,951285,520691
Tazz,api-gateway-05,/customers/9363,LoggingService,True,ApigeeEdge,Completed,Pending,2020-10-01,23,Partner5,674,52952,464960
Tambee,api-gateway-55,/customers/2375,UserService,True,SmartLock-Entrance,Failed,Completed,2021-01-28,14,Partner2,64,406003,157561
Ntag,api-gateway-93,/customers/1746,InventoryModule,False,ApigeeEdge,Failed,Completed,2021-03-28,9,Partner2,487,60277,2688
Twitterwire,api-gateway-48,/customers/0792,MessageQueueService,True,AzureBlobStorage,Failed,Failed,2020-01-07,23,Partner5,778,851564,477799
Kazu,api-gateway-84,/customers/5952,LoggingService,True,AuthService,Completed,Completed,2022-07-07,20,Partner2,520,316357,735730
Meedoo,api-gateway-84,/customers/2095,PaymentGateway,True,GooglePubSub,Pending,Pending,2022-10-21,8,Partner6,18,592052,528782
Avaveo,api-gateway-61,/customers/6490,UserService,False,SensorArrayA1,Failed,Failed,2021-06-23,19,Partner3,605,410579,447704
Tambee,api-gateway-69,/customers/3315,LoggingService,False,192.168.1.10,Failed,Failed,2020-03-13,16,Partner1,699,827036,559845
Gigabox,api-gateway-02,/customers/5046,ConfigService,False,RedisCache,Failed,Completed,2022-08-29,4,Partner5,707,794587,933254
Mudo,api-gateway-09,/customers/4266,DatabaseProxyService,True,SmartLock-Entrance,Pending,Pending,2021-02-25,15,Partner4,701,360289,273558
Skidoo,api-gateway-05,/customers/6879,ConfigService,True,192.168.1.10,Pending,Failed,2021-10-20,4,Partner5,542,271670,51108
Trudoo,api-gateway-75,/customers/6791,LoggingService,True,KongGateway,Completed,Failed,2022-04-05,0,Partner7,204,932297,581709
Feedmix,api-gateway-18,/customers/3242,LoggingService,True,ApigeeEdge,Completed,Completed,2021-05-28,5,Partner2,837,735711,966621
Gabvine,api-gateway-33,/customers/0847,UserService,False,KongGateway,Pending,Pending,2020-02-23,16,Partner3,604,780150,513088
Gabcube,api-gateway-21,/customers/7424,InventoryModule,True,192.168.1.10,Failed,Pending,2021-06-06,9,Partner9,677,749593,149151
Muxo,api-gateway-75,/customers/6261,MessageQueueService,True,GooglePubSub,Completed,Completed,2022-11-16,10,Partner6,657,603895,982903
Yabox,api-gateway-63,/customers/2994,UserService,False,Server42,Completed,Completed,2021-03-10,11,Partner6,522,311215,545095
Oba,api-gateway-98,/customers/8620,PaymentGateway,False,AuthService,Failed,Completed,2021-01-29,22,Partner8,262,631842,93661
Tazzy,api-gateway-58,/customers/7396,CatalogService,False,BillingService,Pending,Pending,2022-09-26,0,Partner7,512,959632,764386
Talane,api-gateway-09,/customers/4269,UserService,True,RedisCache,Failed,Failed,2021-05-22,12,Partner5,749,743091,479180
Jabbertype,api-gateway-51,/customers/5424,LoggingService,False,SmartLock-Entrance,Completed,Pending,2021-01-03,16,Partner3,197,257210,185436
Abata,api-gateway-08,/customers/2350,PaymentGateway,False,AWS_S3,Pending,Failed,2022-03-25,1,Partner6,743,383430,939998
Meedoo,api-gateway-89,/customers/6860,InventoryModule,True,SmartLock-Entrance,Failed,Completed,2021-12-31,19,Partner6,302,709962,326202
Dynava,api-gateway-96,/customers/5089,PaymentGateway,False,KongGateway,Completed,Failed,2022-08-04,6,Partner8,774,888724,829904
Jetpulse,api-gateway-70,/customers/4954,NotificationEngine,True,AzureBlobStorage,Pending,Failed,2021-02-14,14,Partner3,598,28595,957007
Browsecat,api-gateway-85,/customers/9126,UserService,True,SmartLock-Entrance,Pending,Failed,2021-07-16,7,Partner8,312,934089,453403
Dabshots,api-gateway-36,/customers/9256,LoggingService,False,SalesforceCRM,Completed,Failed,2020-08-04,23,Partner4,563,7968,179098
Fadeo,api-gateway-62,/customers/1118,DatabaseProxyService,True,BillingService,Completed,Pending,2021-12-20,9,Partner1,7,884661,971184
Talane,api-gateway-05,/customers/9712,OrderManagementService,False,SensorArrayA1,Failed,Failed,2022-05-21,16,Partner7,753,901184,387872
Tekfly,api-gateway-63,/customers/3506,OrderManagementService,False,192.168.1.10,Completed,Completed,2020-11-01,23,Partner1,950,837395,650577
Voonyx,api-gateway-04,/customers/9835,UserService,True,KongGateway,Failed,Failed,2021-11-10,11,Partner9,170,38271,241092
Jabbersphere,api-gateway-00,/customers/3016,InventoryModule,True,AuthService,Completed,Pending,2020-10-21,18,Partner4,424,325167,520420
Tazz,api-gateway-10,/customers/1089,DatabaseProxyService,True,AWS_S3,Pending,Failed,2022-10-14,11,Partner9,398,640038,30826
Browsetype,api-gateway-26,/customers/3367,GoogleMapsAPI,True,BillingService,Pending,Pending,2022-05-29,2,Partner2,105,933205,497425
Janyx,api-gateway-02,/customers/4015,DatabaseProxyService,False,SensorArrayA1,Failed,Completed,2020-08-05,12,Partner8,862,303928,203045
Oyondu,api-gateway-90,/customers/8414,LoggingService,True,AWS_S3,Pending,Pending,2020-07-30,14,Partner7,995,429696,376108
Feedfire,api-gateway-32,/customers/3271,DatabaseProxyService,True,GooglePubSub,Failed,Completed,2020-04-09,14,Partner4,529,547102,594240
Omba,api-gateway-31,/customers/7951,NotificationEngine,True,GooglePubSub,Failed,Failed,2022-08-08,2,Partner2,628,973864,221153
Aibox,api-gateway-74,/customers/5971,CatalogService,True,SensorArrayA1,Failed,Completed,2022-08-20,7,Partner8,459,782228,256916
Plambee,api-gateway-38,/customers/5471,NotificationEngine,True,192.168.1.10,Pending,Failed,2021-08-27,21,Partner1,828,165825,46168
Photolist,api-gateway-83,/customers/4939,NotificationEngine,False,192.168.1.10,Pending,Completed,2021-11-13,0,Partner1,160,429215,649481
Ooba,api-gateway-76,/customers/2776,ConfigService,True,AWS_S3,Completed,Completed,2022-01-18,2,Partner6,477,962461,167212
Flipstorm,api-gateway-35,/customers/6894,LoggingService,True,Server42,Pending,Completed,2021-12-01,15,Partner5,67,14696,657324
Youspan,api-gateway-58,/customers/5369,ConfigService,True,GooglePubSub,Failed,Pending,2022-02-12,11,Partner7,549,585838,650205
Mita,api-gateway-61,/customers/6676,CatalogService,False,ApigeeEdge,Pending,Completed,2021-03-11,10,Partner5,769,115270,51160
Demimbu,api-gateway-81,/customers/0702,ConfigService,False,GooglePubSub,Completed,Completed,2021-08-14,22,Partner7,633,970696,846798
Riffpath,api-gateway-19,/customers/2991,CatalogService,False,192.168.1.10,Pending,Completed,2020-11-01,11,Partner7,774,12562,619216
Youbridge,api-gateway-72,/customers/8043,UserService,False,SalesforceCRM,Completed,Completed,2020-11-28,7,Partner6,921,480616,840972
Thoughtbridge,api-gateway-45,/customers/7813,GoogleMapsAPI,False,KongGateway,Completed,Completed,2020-11-04,17,Partner6,462,558615,274267
Buzzshare,api-gateway-23,/customers/8275,PaymentGateway,True,192.168.1.10,Failed,Failed,2022-05-26,15,Partner4,895,994011,310807
Buzzbean,api-gateway-28,/customers/0725,MessageQueueService,False,SalesforceCRM,Completed,Failed,2021-09-25,7,Partner6,592,118469,35682
Jabberstorm,api-gateway-79,/customers/7743,NotificationEngine,True,AzureBlobStorage,Completed,Failed,2020-03-28,7,Partner4,604,889209,39802
Realbridge,api-gateway-82,/customers/6488,NotificationEngine,True,Server42,Failed,Completed,2022-04-10,21,Partner4,897,20641,370845
Thoughtbridge,api-gateway-42,/customers/7083,MessageQueueService,False,AuthService,Pending,Failed,2022-09-21,21,Partner4,773,181767,848900
Flipstorm,api-gateway-35,/customers/2748,LoggingService,True,SmartLock-Entrance,Pending,Completed,2021-03-04,8,Partner5,241,602440,244250
Bubbletube,api-gateway-80,/customers/3328,PaymentGateway,False,SensorArrayA1,Failed,Failed,2020-07-04,9,Partner6,193,67107,624637
Photobug,api-gateway-98,/customers/1349,InventoryModule,False,RedisCache,Completed,Pending,2022-03-04,20,Partner5,234,715469,892717
Fivechat,api-gateway-48,/customers/8714,NotificationEngine,False,AuthService,Completed,Pending,2021-04-19,13,Partner3,918,133783,75542
Skynoodle,api-gateway-06,/customers/0506,ConfigService,False,Server42,Failed,Failed,2022-02-28,15,Partner5,481,464364,535836
Edgeblab,api-gateway-66,/customers/4530,InventoryModule,False,AWS_S3,Pending,Pending,2022-03-30,18,Partner3,45,301116,108374
Mymm,api-gateway-94,/customers/2642,DatabaseProxyService,True,SmartLock-Entrance,Pending,Failed,2020-09-17,9,Partner5,565,72737,923038
Demizz,api-gateway-88,/customers/4188,DatabaseProxyService,True,RedisCache,Pending,Completed,2022-08-07,20,Partner3,295,702042,174033
Izio,api-gateway-38,/customers/1028,LoggingService,True,192.168.1.10,Failed,Completed,2022-10-31,9,Partner6,552,861173,616398
Photojam,api-gateway-88,/customers/9428,OrderManagementService,True,SalesforceCRM,Pending,Failed,2021-08-29,7,Partner1,188,581724,922908
Skipfire,api-gateway-40,/customers/5978,GoogleMapsAPI,False,BillingService,Failed,Completed,2022-06-03,0,Partner4,271,284366,461734
Gigashots,api-gateway-13,/customers/2709,NotificationEngine,True,SalesforceCRM,Failed,Pending,2021-05-28,16,Partner1,831,57880,188022
Meevee,api-gateway-86,/customers/6018,ConfigService,False,SalesforceCRM,Pending,Completed,2020-10-07,14,Partner3,226,433721,692364
Yoveo,api-gateway-14,/customers/1561,ConfigService,False,192.168.1.10,Failed,Completed,2020-02-18,6,Partner2,139,490435,198471
Skimia,api-gateway-55,/customers/9761,UserService,False,AWS_S3,Pending,Completed,2022-09-13,4,Partner1,365,9846,43906
Dablist,api-gateway-05,/customers/0237,UserService,True,SalesforceCRM,Failed,Failed,2022-09-19,11,Partner8,92,918335,642177
Muxo,api-gateway-58,/customers/9188,CatalogService,False,SmartLock-Entrance,Failed,Pending,2020-02-03,6,Partner2,290,984469,248611
Dynazzy,api-gateway-00,/customers/0555,InventoryModule,True,AWS_S3,Pending,Failed,2021-08-25,9,Partner1,383,298980,777258
Meeveo,api-gateway-04,/customers/4556,OrderManagementService,False,DBCluster01,Completed,Completed,2022-01-06,5,Partner3,423,482269,262857
Trunyx,api-gateway-18,/customers/3937,DatabaseProxyService,True,SensorArrayA1,Failed,Completed,2020-05-01,15,Partner7,367,935861,212054
Flashpoint,api-gateway-03,/customers/3707,MessageQueueService,False,GooglePubSub,Pending,Pending,2022-07-09,9,Partner4,124,315467,330849
Rhycero,api-gateway-75,/customers/8916,PaymentGateway,True,SmartLock-Entrance,Pending,Completed,2021-12-26,11,Partner1,840,112101,626781
Quatz,api-gateway-47,/customers/6134,DatabaseProxyService,True,AuthService,Completed,Failed,2020-10-24,19,Partner4,94,204260,805797
Dabtype,api-gateway-24,/customers/8901,OrderManagementService,True,GooglePubSub,Pending,Pending,2020-08-14,4,Partner1,167,430757,326184
Edgewire,api-gateway-18,/customers/3037,UserService,True,AWS_S3,Failed,Completed,2022-12-30,9,Partner4,510,453347,258986
Podcat,api-gateway-48,/customers/0725,NotificationEngine,True,AuthService,Pending,Completed,2022-01-30,15,Partner1,141,629228,487135
Devpulse,api-gateway-93,/customers/2720,NotificationEngine,False,ApigeeEdge,Completed,Failed,2022-01-26,5,Partner2,357,11015,613699
Vitz,api-gateway-97,/customers/6622,InventoryModule,False,SalesforceCRM,Failed,Pending,2021-09-17,21,Partner3,898,27969,69530
Quinu,api-gateway-80,/customers/8993,NotificationEngine,True,ApigeeEdge,Completed,Completed,2022-11-02,10,Partner6,122,755005,512076
Brainbox,api-gateway-52,/customers/3182,GoogleMapsAPI,False,SensorArrayA1,Pending,Failed,2022-03-16,4,Partner9,398,480778,715932
Skinder,api-gateway-31,/customers/5143,ConfigService,False,AuthService,Failed,Failed,2021-11-15,5,Partner3,93,504065,582953
Kanoodle,api-gateway-52,/customers/1100,InventoryModule,False,Server42,Completed,Completed,2022-06-23,13,Partner8,484,657888,187952
Yozio,api-gateway-56,/customers/4434,MessageQueueService,True,Server42,Completed,Completed,2021-09-23,11,Partner6,58,446241,802726
Ozu,api-gateway-35,/customers/1447,DatabaseProxyService,True,SmartLock-Entrance,Completed,Pending,2022-07-18,21,Partner3,727,209251,516796
Yodoo,api-gateway-07,/customers/5047,UserService,True,SmartLock-Entrance,Completed,Completed,2021-06-20,8,Partner2,907,619752,851246
Quinu,api-gateway-19,/customers/6518,CatalogService,True,ApigeeEdge,Pending,Failed,2021-11-03,20,Partner2,801,220847,758483
Latz,api-gateway-28,/customers/9137,DatabaseProxyService,True,SensorArrayA1,Completed,Failed,2020-12-25,2,Partner2,994,846268,198811
Yambee,api-gateway-39,/customers/8846,NotificationEngine,True,ApigeeEdge,Pending,Completed,2021-11-30,12,Partner3,317,289483,416500
Trilia,api-gateway-16,/customers/9808,NotificationEngine,True,GooglePubSub,Failed,Completed,2021-05-22,9,Partner1,344,203124,914500
Livetube,api-gateway-13,/customers/6634,InventoryModule,False,AzureBlobStorage,Completed,Pending,2022-05-10,0,Partner3,227,138316,209369
Leexo,api-gateway-30,/customers/8659,OrderManagementService,False,Server42,Pending,Completed,2020-07-16,23,Partner1,431,631207,862733
Skyndu,api-gateway-38,/customers/2530,PaymentGateway,False,Server42,Pending,Completed,2021-07-06,21,Partner5,514,47720,466220
Oozz,api-gateway-53,/customers/2721,GoogleMapsAPI,False,SmartLock-Entrance,Completed,Failed,2020-09-25,4,Partner6,926,655361,706664
Devbug,api-gateway-37,/customers/0394,DatabaseProxyService,False,Server42,Completed,Completed,2020-10-08,12,Partner6,97,600151,377460
Yabox,api-gateway-20,/customers/1833,DatabaseProxyService,True,SmartLock-Entrance,Failed,Completed,2020-04-01,17,Partner6,274,590344,670334
Skinder,api-gateway-63,/customers/9963,PaymentGateway,False,AzureBlobStorage,Completed,Pending,2022-04-06,2,Partner7,561,682963,471837
Linktype,api-gateway-57,/customers/7077,UserService,False,192.168.1.10,Failed,Pending,2022-04-28,0,Partner9,243,635462,504411
Kwideo,api-gateway-18,/customers/4323,MessageQueueService,False,KongGateway,Completed,Failed,2020-04-06,5,Partner3,694,155954,235196
Realbuzz,api-gateway-44,/customers/4718,OrderManagementService,True,KongGateway,Completed,Failed,2022-03-26,22,Partner6,766,61,934889
Edgetag,api-gateway-74,/customers/0703,GoogleMapsAPI,False,SmartLock-Entrance,Completed,Failed,2020-01-08,3,Partner5,356,49210,269881
Oyoyo,api-gateway-16,/customers/4256,NotificationEngine,True,GooglePubSub,Pending,Pending,2022-10-02,3,Partner9,861,813286,990817
Jabbertype,api-gateway-05,/customers/6634,ConfigService,True,192.168.1.10,Completed,Failed,2022-02-09,8,Partner8,346,642934,210496
Youfeed,api-gateway-54,/customers/6655,ConfigService,False,RedisCache,Pending,Pending,2021-10-02,16,Partner8,9,962525,204288
Wikivu,api-gateway-26,/customers/7719,UserService,False,AzureBlobStorage,Failed,Failed,2020-01-13,7,Partner2,906,287244,583039
Feedfish,api-gateway-98,/customers/0737,LoggingService,True,AuthService,Pending,Completed,2020-04-14,11,Partner4,155,432446,910199
Oloo,api-gateway-92,/customers/9688,GoogleMapsAPI,True,AzureBlobStorage,Pending,Pending,2021-05-07,12,Partner7,658,639549,930081
Leenti,api-gateway-78,/customers/5044,CatalogService,False,192.168.1.10,Pending,Failed,2022-11-20,2,Partner4,579,343564,623985
Thoughtstorm,api-gateway-94,/customers/9297,DatabaseProxyService,False,192.168.1.10,Completed,Completed,2021-04-24,22,Partner1,544,576164,912028
Pixope,api-gateway-70,/customers/0229,ConfigService,True,RedisCache,Completed,Completed,2022-08-07,14,Partner9,279,232832,607425
Skyvu,api-gateway-94,/customers/9428,InventoryModule,True,ApigeeEdge,Failed,Completed,2020-03-04,21,Partner4,437,61278,651743
Quaxo,api-gateway-37,/customers/5218,DatabaseProxyService,False,SalesforceCRM,Failed,Completed,2022-04-26,13,Partner1,245,344839,523226
Jetwire,api-gateway-14,/customers/4952,LoggingService,True,Server42,Completed,Completed,2021-06-09,18,Partner1,707,982088,461622
Skyndu,api-gateway-30,/customers/5232,DatabaseProxyService,True,RedisCache,Failed,Completed,2020-12-19,14,Partner8,284,278569,100605
Eidel,api-gateway-73,/customers/6218,CatalogService,False,AWS_S3,Pending,Completed,2021-03-20,16,Partner8,26,179319,94152
Teklist,api-gateway-48,/customers/4954,PaymentGateway,True,AzureBlobStorage,Completed,Pending,2022-09-14,2,Partner9,39,238058,342886
Voolith,api-gateway-15,/customers/2232,UserService,False,KongGateway,Pending,Pending,2022-03-01,3,Partner6,10,609459,359985
Buzzbean,api-gateway-53,/customers/7740,ConfigService,False,AWS_S3,Pending,Pending,2020-04-29,6,Partner3,35,632778,22642
Gigaclub,api-gateway-04,/customers/0497,OrderManagementService,False,RedisCache,Failed,Failed,2022-09-12,3,Partner5,627,498538,535016
Reallinks,api-gateway-63,/customers/3309,ConfigService,False,AuthService,Failed,Failed,2021-02-16,1,Partner9,110,879493,879931
Voonder,api-gateway-21,/customers/7606,PaymentGateway,True,ApigeeEdge,Pending,Failed,2021-11-19,20,Partner3,57,736043,532592
Quire,api-gateway-83,/customers/1541,UserService,True,KongGateway,Failed,Failed,2020-11-13,5,Partner4,358,11234,640783
Gigazoom,api-gateway-40,/customers/3380,CatalogService,False,SensorArrayA1,Pending,Failed,2022-06-15,1,Partner3,759,507061,712705
Trilia,api-gateway-89,/customers/1216,OrderManagementService,True,SalesforceCRM,Completed,Pending,2022-07-25,14,Partner3,381,790250,771639
Quaxo,api-gateway-87,/customers/6977,NotificationEngine,False,SensorArrayA1,Pending,Completed,2020-03-09,18,Partner4,284,410078,618472
Quamba,api-gateway-17,/customers/1051,DatabaseProxyService,True,AuthService,Pending,Completed,2021-10-10,3,Partner6,343,884072,515222
Tagtune,api-gateway-32,/customers/6893,OrderManagementService,True,RedisCache,Failed,Failed,2021-10-21,20,Partner9,276,824013,777174
Fadeo,api-gateway-39,/customers/8251,OrderManagementService,True,BillingService,Failed,Pending,2020-10-11,12,Partner5,573,307622,447578
Jamia,api-gateway-04,/customers/6223,MessageQueueService,False,SalesforceCRM,Failed,Failed,2021-07-04,20,Partner5,727,738790,187174
Mynte,api-gateway-85,/customers/8380,DatabaseProxyService,False,AzureBlobStorage,Pending,Completed,2021-03-14,1,Partner1,162,428328,491617
Buzzdog,api-gateway-50,/customers/7440,OrderManagementService,True,AWS_S3,Failed,Pending,2021-05-10,12,Partner1,455,58862,753448
Chatterbridge,api-gateway-85,/customers/4108,DatabaseProxyService,True,SensorArrayA1,Completed,Failed,2020-03-20,13,Partner1,126,805405,874100
Realmix,api-gateway-46,/customers/3368,LoggingService,True,RedisCache,Failed,Failed,2021-05-26,13,Partner4,385,490249,277886
Digitube,api-gateway-99,/customers/6069,InventoryModule,True,BillingService,Completed,Failed,2021-03-17,10,Partner5,81,588574,157409
Photobug,api-gateway-83,/customers/0145,DatabaseProxyService,False,KongGateway,Pending,Pending,2022-04-10,1,Partner8,982,206142,891943
Ooba,api-gateway-01,/customers/4535,UserService,True,SalesforceCRM,Completed,Pending,2022-10-22,0,Partner9,611,377416,493255
Yozio,api-gateway-65,/customers/5297,PaymentGateway,True,RedisCache,Completed,Pending,2021-12-05,22,Partner6,72,337135,620723
JumpXS,api-gateway-14,/customers/5704,LoggingService,False,DBCluster01,Pending,Failed,2020-01-13,1,Partner2,520,308014,150754
Yozio,api-gateway-43,/customers/4804,InventoryModule,True,192.168.1.10,Failed,Completed,2021-01-20,3,Partner1,401,908654,148838
Meemm,api-gateway-75,/customers/5757,DatabaseProxyService,True,RedisCache,Pending,Failed,2022-11-30,0,Partner4,325,110533,985682
Zoozzy,api-gateway-87,/customers/4420,ConfigService,False,AuthService,Failed,Failed,2022-06-14,22,Partner8,383,468766,979365
Buzzshare,api-gateway-90,/customers/9768,NotificationEngine,True,RedisCache,Pending,Pending,2021-04-08,8,Partner1,927,383189,337566
Voolia,api-gateway-70,/customers/0098,GoogleMapsAPI,False,AzureBlobStorage,Pending,Failed,2021-11-13,11,Partner3,754,720224,510817
Yakijo,api-gateway-58,/customers/3710,LoggingService,True,192.168.1.10,Pending,Completed,2021-04-11,19,Partner7,507,571418,496862
Youfeed,api-gateway-16,/customers/2331,ConfigService,True,BillingService,Completed,Completed,2022-03-26,23,Partner4,809,622517,612085
Quatz,api-gateway-31,/customers/6503,UserService,True,SalesforceCRM,Pending,Failed,2022-06-11,11,Partner4,589,918400,756764
Jabbersphere,api-gateway-97,/customers/6088,CatalogService,False,AWS_S3,Pending,Pending,2022-04-17,23,Partner5,607,552048,455532
Skajo,api-gateway-85,/customers/0248,CatalogService,False,DBCluster01,Pending,Pending,2021-12-23,18,Partner1,567,24026,723528
Kamba,api-gateway-42,/customers/5148,ConfigService,True,SalesforceCRM,Failed,Pending,2022-03-12,11,Partner6,198,603290,16295
Bubbletube,api-gateway-85,/customers/6466,ConfigService,False,SensorArrayA1,Pending,Pending,2021-02-01,4,Partner7,842,349260,961014
Npath,api-gateway-85,/customers/0197,PaymentGateway,False,AzureBlobStorage,Failed,Completed,2022-10-27,11,Partner4,115,299613,8269
Skiba,api-gateway-84,/customers/5663,MessageQueueService,True,Server42,Pending,Pending,2020-06-23,20,Partner7,220,142401,368113
Aibox,api-gateway-08,/customers/5769,GoogleMapsAPI,True,GooglePubSub,Completed,Failed,2021-11-30,13,Partner2,229,494894,586503
Feedbug,api-gateway-18,/customers/8009,OrderManagementService,True,SalesforceCRM,Pending,Completed,2021-06-13,11,Partner6,115,384375,341720
Thoughtmix,api-gateway-30,/customers/3107,LoggingService,True,SmartLock-Entrance,Failed,Pending,2021-10-22,23,Partner4,635,712527,901330
Tanoodle,api-gateway-66,/customers/6801,GoogleMapsAPI,False,GooglePubSub,Pending,Pending,2022-11-29,19,Partner7,277,338655,444261
Zoombeat,api-gateway-77,/customers/4391,MessageQueueService,True,AzureBlobStorage,Pending,Pending,2021-01-20,7,Partner5,964,153450,514290
Photofeed,api-gateway-96,/customers/0077,PaymentGateway,True,AuthService,Pending,Pending,2020-08-30,19,Partner6,650,360820,155352
Thoughtbridge,api-gateway-07,/customers/5052,GoogleMapsAPI,False,AWS_S3,Pending,Completed,2022-10-11,12,Partner5,4,536638,344959
Mymm,api-gateway-22,/customers/0370,MessageQueueService,True,KongGateway,Completed,Completed,2021-05-08,22,Partner3,721,495868,602376
Tagtune,api-gateway-33,/customers/9568,OrderManagementService,True,Server42,Completed,Pending,2020-12-07,14,Partner6,584,52843,947814
Fivespan,api-gateway-04,/customers/7933,UserService,False,Server42,Pending,Pending,2020-12-11,1,Partner7,426,884445,768033
Jabberbean,api-gateway-28,/customers/4308,ConfigService,True,DBCluster01,Failed,Pending,2022-05-12,2,Partner8,788,514146,908927
Kimia,api-gateway-59,/customers/3251,PaymentGateway,False,RedisCache,Pending,Completed,2021-03-22,15,Partner8,611,171822,71342
Reallinks,api-gateway-73,/customers/1074,UserService,True,AuthService,Pending,Failed,2020-03-18,21,Partner1,578,158466,258398
Rhyzio,api-gateway-65,/customers/3034,ConfigService,True,ApigeeEdge,Failed,Failed,2021-04-02,6,Partner6,745,649655,547688
